alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,subject
0.5495598120638178,0.018693813630803066,11,0.2590826480821465,0.36778593373493434,0.21581147489738264,6.842931173236497,adaptive,128,4,522.5454545454545,head_unsupported,0,133
0.6470269190220457,0.038652364714917814,11,0.4306263289635534,0.3385783908937114,0.24067453863657856,7.219012291065698,adaptive,128,4,1004.0,torso_outside_head_roi,0,133
0.9452965792210539,0.028113539197615216,7,0.24440580100518547,0.11811171753479144,0.03733238571457812,14.350266284688727,adaptive,128,8,4191.285714285715,head_foreground,0,133
0.9879339298525806,0.012719324922987394,7,0.24656977826077572,0.09060345286310649,0.017826434365486518,17.82986181258388,adaptive,128,8,3715.4285714285716,head_supported,0,133
0.590815397258106,0.01539421480681215,7,0.2264545391413657,0.32822532784992253,0.18553882897380145,7.553279135046276,adaptive,128,8,475.85714285714283,head_unsupported,0,133
0.6540432351420404,0.03660157006899161,7,0.4034702796106243,0.33239510462430966,0.23577784354948145,7.631176152296741,adaptive,128,8,920.4285714285714,torso_outside_head_roi,0,133
0.9721249275072935,0.02193459090111511,14,0.3477989722769755,0.09576708109132506,0.022210047256416336,16.585293487919802,adaptive,128,1,4700.357142857143,head_foreground,0,139
0.9787057272568671,0.01838186802342534,14,0.34688698860085954,0.0896377705996056,0.019268535421182016,17.226660096009564,adaptive,128,1,4414.142857142857,head_supported,0,139
0.8747111640216995,0.0035527231271511744,14,0.3648741076928962,0.18843395451466383,0.06478507535733052,12.087921459181882,adaptive,128,1,286.2142857142857,head_unsupported,0,139
0.9260083922178862,0.031124422326683998,14,0.5237187838044848,0.12671324899875386,0.0481291789533918,13.479592506002856,adaptive,128,1,2412.9285714285716,torso_outside_head_roi,0,139
0.9725910263109405,0.0223148028281602,11,0.3550277011144467,0.0919598963626993,0.02095624115944921,16.81158213165088,adaptive,128,4,4763.0,head_foreground,0,139
0.9785234376176526,0.01899358985776251,11,0.3547312093378621,0.08643573780507806,0.018189421543425975,17.43748762233328,adaptive,128,4,4476.636363636364,head_supported,0,139
0.8834437911095308,0.0033212134466421876,11,0.3632995612591649,0.1763879487032418,0.06196674630842775,12.204761998584672,adaptive,128,4,286.3636363636364,head_unsupported,0,139
0.9369470970082342,0.02921749549833211,11,0.5281559247189574,0.11847032906561955,0.041591667170120056,14.163794830788616,adaptive,128,4,2414.6363636363635,torso_outside_head_roi,0,139
0.9720866872435844,0.021977850502090796,7,0.346110099317904,0.09046104017324245,0.02106022945711528,16.798410820944877,adaptive,128,8,4700.285714285715,head_foreground,0,139
0.9783872864467416,0.018401476288480417,7,0.34548696114448385,0.08439663621791715,0.01787599791310023,17.507588929062205,adaptive,128,8,4402.714285714285,head_supported,0,139
