advantage_over_reference_mean,ci_high,ci_low,condition,identity_count,metric,n_id,n_obs,reference,region,release_radius_mm
0.022029754983041015,0.03300315338170561,0.012124372998447683,released_r150,20,masked_mae,384,1,hard,head_foreground,150.0
-0.008167822713209144,-0.005060144193385382,-0.011462211319055912,released_r150,20,masked_mae,384,1,hard,head_supported,150.0
0.2455504173968916,0.31068692689732624,0.1840742249183799,released_r150,20,masked_mae,384,1,hard,head_unsupported,150.0
-0.006122074612913216,-0.003457539879310568,-0.008914284608288692,released_r150,20,masked_mae,384,1,hard,oral,150.0
0.32577410466677004,0.390972936101721,0.2551873708213857,released_r150,20,masked_mae,384,1,hard,torso_outside_head_roi,150.0
-0.018453289015940882,-0.012273166860195885,-0.02600117823427718,released_r150,20,masked_mae,384,4,hard,background,150.0
-0.0005389603677273373,0.0032146412050805336,-0.00429706568264996,released_r150,20,masked_mae,384,4,hard,eyes,150.0
-0.004256028112603597,0.0007877825665246578,-0.009337601130017695,released_r150,20,masked_mae,384,4,hard,flame_supported,150.0
0.37855701051767776,0.4507870703146433,0.30076824669584384,released_r150,20,masked_mae,384,4,hard,flame_unsupported,150.0
0.10932699195685333,0.1335617031480443,0.08359628103099188,released_r150,20,masked_mae,384,4,hard,foreground,150.0
0.05346319754261615,0.0687415866817872,0.038631839714568066,released_r150,20,masked_mae,384,4,hard,full_frame,150.0
0.020153818873765484,0.030019065087840927,0.010683714683238187,released_r150,20,masked_mae,384,4,hard,head_foreground,150.0
-0.011435141787400193,-0.00810582535346915,-0.015006165034915236,released_r150,20,masked_mae,384,4,hard,head_supported,150.0
0.2538292392016713,0.3196003220415111,0.18939269607693923,released_r150,20,masked_mae,384,4,hard,head_unsupported,150.0
-0.007328064255937771,-0.004806392053033943,-0.009873868006222713,released_r150,20,masked_mae,384,4,hard,oral,150.0
0.3235060809918554,0.38756796880437233,0.25575327615077853,released_r150,20,masked_mae,384,4,hard,torso_outside_head_roi,150.0
-0.02033685844723463,-0.014001723145535744,-0.02853040572695748,released_r150,20,masked_mae,384,8,hard,background,150.0
-0.0002291919814785246,0.0035011902231708424,-0.004009343187344251,released_r150,20,masked_mae,384,8,hard,eyes,150.0
-0.005098697436878094,0.0003445917177615737,-0.010652880438084092,released_r150,20,masked_mae,384,8,hard,flame_supported,150.0
0.38527858756733335,0.45767022138402746,0.3087324719138568,released_r150,20,masked_mae,384,8,hard,flame_unsupported,150.0
0.11238629533440554,0.13654519644923163,0.08709927835313605,released_r150,20,masked_mae,384,8,hard,foreground,150.0
0.05361126976095752,0.06954485199066124,0.03864240297571922,released_r150,20,masked_mae,384,8,hard,full_frame,150.0
0.019387904125756462,0.029201254248203776,0.01010511298233144,released_r150,20,masked_mae,384,8,hard,head_foreground,150.0
-0.012380994587425736,-0.00875484956603865,-0.0163926553374569,released_r150,20,masked_mae,384,8,hard,head_supported,150.0
0.2568119003783148,0.32075173206405966,0.19381911854808373,released_r150,20,masked_mae,384,8,hard,head_unsupported,150.0
