ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
21.781312582817968,20.082482000097063,20,20.803531184662287,hard,masked_psnr,384,4,oral,full_target_density2
6.763618905756632,4.265868700080783,20,5.416604822087875,hard,masked_psnr,384,4,torso_outside_head_roi,full_target_density2
19.65970309493074,16.240347082849866,20,17.878544166317546,hard,masked_psnr,384,8,background,full_target_density2
21.038758388644776,19.96352756622628,20,20.484556006528017,hard,masked_psnr,384,8,eyes,full_target_density2
19.116008818003316,18.142555905710907,20,18.624690442296945,hard,masked_psnr,384,8,flame_supported,full_target_density2
5.681282506975654,3.4871772288599243,20,4.522514342135453,hard,masked_psnr,384,8,flame_unsupported,full_target_density2
10.676170926265113,8.422280390713254,20,9.484281180201885,hard,masked_psnr,384,8,foreground,full_target_density2
12.459387384584561,10.433337965905071,20,11.400408691825785,hard,masked_psnr,384,8,full_frame,full_target_density2
15.314465642316096,13.222789594378634,20,14.257842961411148,hard,masked_psnr,384,8,head_foreground,full_target_density2
20.230536355264046,19.24718292154801,20,19.72486500799326,hard,masked_psnr,384,8,head_supported,full_target_density2
6.908915267028476,5.011465041648388,20,5.9269656679459555,hard,masked_psnr,384,8,head_unsupported,full_target_density2
20.83290738894168,19.97432402592998,20,20.36826459682556,hard,masked_psnr,384,8,oral,full_target_density2
6.78644189532542,4.2700253550795795,20,5.43479382486301,hard,masked_psnr,384,8,torso_outside_head_roi,full_target_density2
18.61314365014056,15.063188708618432,20,16.74665324128204,released,masked_psnr,384,1,background,full_target_density2
21.117945267766224,20.126989183568345,20,20.616755151104236,released,masked_psnr,384,1,eyes,full_target_density2
18.521250648676308,17.42165123947452,20,17.977743713448078,released,masked_psnr,384,1,flame_supported,full_target_density2
11.892556568266444,10.018841846244817,20,10.960874420264494,released,masked_psnr,384,1,flame_unsupported,full_target_density2
15.154840862572225,13.72432150621783,20,14.43144921263566,released,masked_psnr,384,1,foreground,full_target_density2
15.424330073296868,14.134756520585972,20,14.781904364627739,released,masked_psnr,384,1,full_frame,full_target_density2
16.79927213122441,15.624413476285472,20,16.22893390957482,released,masked_psnr,384,1,head_foreground,full_target_density2
18.886783160441112,17.792459456962597,20,18.323991926970912,released,masked_psnr,384,1,head_supported,full_target_density2
11.175761046676035,9.701427426640233,20,10.431176859658084,released,masked_psnr,384,1,head_unsupported,full_target_density2
21.14685499599786,19.54230031204959,20,20.27990028801071,released,masked_psnr,384,1,oral,full_target_density2
13.345672158987409,11.23232314149456,20,12.260063869586727,released,masked_psnr,384,1,torso_outside_head_roi,full_target_density2
18.29074410821726,14.5676587572992,20,16.220919621277947,released,masked_psnr,384,4,background,full_target_density2
20.963476099167497,20.060620537928287,20,20.507612892845373,released,masked_psnr,384,4,eyes,full_target_density2
19.353960261909023,18.229257059670637,20,18.799776366273363,released,masked_psnr,384,4,flame_supported,full_target_density2
12.062979607383426,10.408814204490946,20,11.230239336332414,released,masked_psnr,384,4,flame_unsupported,full_target_density2
15.536234330009721,14.193064386727613,20,14.883560114907747,released,masked_psnr,384,4,foreground,full_target_density2
15.514550731350845,14.22773736938551,20,14.86705890973705,released,masked_psnr,384,4,full_frame,full_target_density2
17.358814447944074,16.307379403628566,20,16.856018515531566,released,masked_psnr,384,4,head_foreground,full_target_density2
19.72617029839358,18.6324162819853,20,19.178755160032164,released,masked_psnr,384,4,head_supported,full_target_density2
11.363555024199814,10.065041852850115,20,10.721532738429033,released,masked_psnr,384,4,head_unsupported,full_target_density2
21.45084889880383,19.594971848826958,20,20.373143393735667,released,masked_psnr,384,4,oral,full_target_density2
13.45391686985161,11.625709902016743,20,12.534663774259451,released,masked_psnr,384,4,torso_outside_head_roi,full_target_density2
17.359035072959585,14.107327001967882,20,15.597154989083103,released,masked_psnr,384,8,background,full_target_density2
20.854385353646162,19.970346281772176,20,20.409967498592096,released,masked_psnr,384,8,eyes,full_target_density2
19.385734422855737,18.172584194763783,20,18.797290900652207,released,masked_psnr,384,8,flame_supported,full_target_density2
12.224443208270547,10.626336932504545,20,11.42360856899978,released,masked_psnr,384,8,flame_unsupported,full_target_density2
15.677934879559686,14.279784548055753,20,14.984255910438131,released,masked_psnr,384,8,foreground,full_target_density2
15.433384711466019,14.068905471341179,20,14.74959202655064,released,masked_psnr,384,8,full_frame,full_target_density2
17.365943074892343,16.384257512769345,20,16.89155031457111,released,masked_psnr,384,8,head_foreground,full_target_density2
