fold,condition,radius_mm,camera_id,split,oral_psnr,oral_mae,supported_psnr,unsupported_psnr,head_psnr
fold_b,free,-1.0,222200044,train,30.884181145091745,0.020187446906131768,39.22553957109975,35.34619292976439,36.615688329604545
fold_b,free,-1.0,222200046,train,35.103831495270505,0.013172449209751228,38.62391732944814,37.13203161342602,37.795474346453474
fold_b,free,-1.0,222200040,train,28.679613904109576,0.026228125377367902,31.92560956816193,33.7105185738922,32.587296105961315
fold_b,free,-1.0,222200036,heldout,28.947469513002844,0.02945289967499135,27.778957546874846,32.56251426067055,29.694700398883054
fold_b,free,-1.0,222200048,heldout,28.978363811984376,0.030147523425874255,26.847060153098923,30.558537665239648,28.574661490653817
fold_b,free,-1.0,220700191,train,34.16958078330983,0.01393810524997941,36.724002365055036,38.90549860466652,37.74415814294527
fold_b,free,-1.0,222200041,train,36.41005940317498,0.011360098823668464,36.42917919728031,37.89885219472401,37.136359614615685
fold_b,free,-1.0,222200037,train,37.93358477509265,0.00951797366142273,37.811357467477265,38.68057934739617,38.4557975872506
fold_b,free,-1.0,222200038,train,36.58072020560004,0.011553248548819348,36.08636058809982,36.26256726177543,36.11326160210076
fold_b,free,-1.0,222200047,heldout,33.32109024878899,0.018439715635691974,28.158951841769397,33.79362409104852,30.427449281908228
fold_b,free,-1.0,222200043,heldout,27.65785828275465,0.03692612310852667,26.58687633520614,30.454397107423897,28.379446644147045
fold_b,free,-1.0,222200049,train,31.812237312338674,0.01916825736166805,36.51511182102293,35.164281139484046,35.341984398083135
fold_b,free,-1.0,222200039,train,35.49777800065337,0.012443633658633367,34.113814510058155,35.64223800053981,34.955304493260336
fold_b,free,-1.0,222200045,train,33.975361548692874,0.013574663390461197,40.274414915360495,34.05849330841903,36.08679241793331
fold_b,free,-1.0,221501007,train,33.14677875088483,0.012522876262664795,40.053442728572975,35.09331597945397,37.071248886899134
fold_c,hard,0.0,222200042,train,28.564317323309908,0.022450979550679526,30.852179651654513,11.975878804181999,16.084408377572686
fold_c,hard,0.0,222200044,train,28.213667812252048,0.027167344243271545,23.605028624399928,12.755811357850234,15.350214068986858
fold_c,hard,0.0,222200046,train,34.3645654573184,0.014228255932147686,25.576224522595417,12.472102704973544,15.450050549094067
fold_c,hard,0.0,222200040,train,29.332017128986358,0.025924520595099337,22.616191742985357,13.609361720130691,15.433926061993086
fold_c,hard,0.0,222200036,train,34.57960754664373,0.013419260233988017,24.742177662057404,10.062215386097826,12.535217995656456
fold_c,hard,0.0,222200048,train,32.38156638938499,0.017434172857375373,22.93682246406911,12.20700755602007,13.913643513300617
fold_c,hard,0.0,220700191,heldout,28.555846199778067,0.028640050007157535,21.491910186597977,10.137492441394063,12.435007567159255
fold_c,hard,0.0,222200041,heldout,27.07024428755058,0.03455960107228113,19.77414738655379,11.894911311135433,13.40926875670969
fold_c,hard,0.0,222200037,heldout,29.431644859799114,0.02694444259007772,19.71510008342807,10.119719177139741,12.375215182169734
fold_c,hard,0.0,222200038,heldout,26.328457901915485,0.04066384384055543,18.918333236891076,13.593086593350767,15.0503579209093
fold_c,hard,0.0,222200047,train,35.764549805583606,0.01155147484853758,22.95661894115881,10.041802801342236,12.553890871397233
fold_c,hard,0.0,222200043,train,31.646710638169317,0.01869677148684107,23.349692362201647,12.223281673989257,14.417894171921464
fold_c,hard,0.0,222200049,train,32.919731591822156,0.016611718146850227,25.37360233693803,10.40233455704383,13.229455888699338
fold_c,hard,0.0,222200039,train,31.52131662342058,0.018260120421417,22.86413492753162,12.19559706118718,14.56811718553812
fold_c,hard,0.0,222200045,train,30.364162806889677,0.020915035508636735,24.95050080722128,12.608429412454925,15.702550913567109
fold_c,hard,0.0,221501007,train,30.59471760226228,0.017398692766825357,29.584480196887604,11.145988403258977,14.940967289637719
fold_c,r010,10.0,222200042,train,29.291351588443348,0.021307190259297688,34.17914237211923,13.403868879033165,17.534782515831132
fold_c,r010,10.0,222200044,train,30.988929424685207,0.02068072594936539,31.006697895957302,16.191771788709467,18.916317841955586
fold_c,r010,10.0,222200046,train,34.45676660160424,0.013494217701447316,33.281219568644616,14.343633897687289,17.455678417286073
fold_c,r010,10.0,222200040,train,28.165404602570977,0.030706303094023016,28.62516739522791,16.336085826744796,18.237679992901445
fold_c,r010,10.0,222200036,train,32.97336190776219,0.01454362446889455,31.213696156195226,11.902013500270922,14.440173681805069
fold_c,r010,10.0,222200048,train,35.99195984954669,0.01098786126999628,28.504506021565106,15.278388687261579,16.963784078146286
fold_c,r010,10.0,220700191,heldout,28.030546637179334,0.027269865135591192,27.112991762725773,12.144750438559972,14.555357834345536
fold_c,r010,10.0,222200041,heldout,27.20849998151071,0.03215686253138951,23.410806519910807,14.801337027029462,16.282453936742986
fold_c,r010,10.0,222200037,heldout,26.910488892685812,0.03445261319478353,26.600746992118353,12.16218634331442,14.608895290377077
fold_c,r010,10.0,222200038,heldout,24.620505489361847,0.04838523366092856,22.51055446635446,15.999251070036436,17.47153185905458
fold_c,r010,10.0,222200047,train,36.24308091771222,0.009910536150560312,31.64537847858103,12.15757538459119,14.785175672977488
fold_c,r010,10.0,222200043,train,34.64048288631675,0.013444246426977292,27.21102770165676,14.948472637697222,17.08863733697726
fold_c,r010,10.0,222200049,train,31.42511644227389,0.019746659427969153,32.3517863945988,12.612698373626802,15.510966077493283
fold_c,r010,10.0,222200039,train,34.46066560793728,0.01372042367624682,29.41591175208807,14.823503452904133,17.270807141262132
fold_c,r010,10.0,222200045,train,33.26837509090477,0.015334341261121962,29.5184568202895,15.646446612174197,18.64882879747508
fold_c,r010,10.0,221501007,train,32.40015263130479,0.014705883661905924,35.764833448872764,13.258614930211332,17.107014144775118
fold_c,r025,25.0,222200042,train,29.77971392815661,0.01771241823832194,38.91656444419208,17.656113706666044,21.801687594690122
fold_c,r025,25.0,222200044,train,30.520370305598092,0.020582070140718663,34.28534214620454,21.913409882057934,24.408218097203406
fold_c,r025,25.0,222200046,train,35.92569951619994,0.011804926701081105,35.836492741848986,19.54086594106822,22.59403987138186
fold_c,r025,25.0,222200040,train,26.799605995750646,0.03800969687841272,30.375176128131514,22.12542305041325,23.567640946069368
fold_c,r025,25.0,222200036,train,34.5078077443755,0.013145024404103384,35.42966334730116,16.63957159603099,19.165703334003943
fold_c,r025,25.0,222200048,train,36.66479864276367,0.010711483728317987,33.07482091808556,22.257254391105032,23.895609055443146
fold_c,r025,25.0,220700191,heldout,27.677102224980015,0.030900070466190935,27.742590912608932,16.989369265165678,19.22262588827723
fold_c,r025,25.0,222200041,heldout,27.004168932866435,0.03234982566227989,25.61195396320997,21.14166217487992,22.309749706702245
fold_c,r025,25.0,222200037,heldout,27.170470419424642,0.03219771385192871,27.946873353516505,16.80302688991803,19.109908274648117
fold_c,r025,25.0,222200038,heldout,24.88539044961786,0.04589901095122294,24.049842557985663,21.655827481656694,22.433560072232495
fold_c,r025,25.0,222200047,train,37.35871438255138,0.008964909447564019,35.34181290549559,16.83120374999863,19.44497686573993
fold_c,r025,25.0,222200043,train,34.872828335285256,0.01347593538688891,31.564448331845792,21.435918300975892,23.42577392279267
fold_c,r025,25.0,222200049,train,31.213965521832744,0.020591126782352594,33.44599693485969,17.27374412646929,20.068822501608537
fold_c,r025,25.0,222200039,train,34.47031662793006,0.013659623858232522,33.23430392068023,21.385619045288053,23.551994586987718
fold_c,r025,25.0,222200045,train,33.76931179372868,0.013440590638380785,34.88856384826077,21.31042451641802,23.99875139730102
fold_c,r025,25.0,221501007,train,32.98665402062385,0.011986928780873617,38.48691424340559,16.764868046198544,20.613057659397253
fold_c,r050,50.0,222200042,train,31.63461571716118,0.015212418635686238,39.64168031300128,26.360633014050837,30.21209912404517
fold_c,r050,50.0,222200044,train,30.898880541422848,0.019385868648313126,38.01890720510146,30.14899602281574,32.37822627239241
fold_c,r050,50.0,222200046,train,33.28306110432882,0.015364505083133013,36.761603626451105,30.72494898732782,32.8490671331234
fold_c,r050,50.0,222200040,train,26.494573897747614,0.037984396821709086,30.698487521816624,28.36860951275915,28.91933495191266
fold_c,r050,50.0,222200036,train,33.67225911859444,0.015284062543393293,36.33856558819662,28.29649061282272,30.327224400546662
fold_c,r050,50.0,222200048,train,33.891950430998904,0.015230624789283389,34.76999588879203,31.584884012758145,32.47082370775543
fold_c,r050,50.0,220700191,heldout,26.806586289243892,0.03386093430729755,28.07314246412126,28.3585814624641,28.12548037732803
fold_c,r050,50.0,222200041,heldout,26.801450962358032,0.03294740404401507,26.601218944774985,27.342521067327674,27.271446550018158
fold_c,r050,50.0,222200037,heldout,26.571878829498402,0.03333333333333333,27.029753740006143,27.125119463423264,27.21129462064061
fold_c,r050,50.0,222200038,heldout,25.238434701678596,0.04375880995607064,24.895363844104477,25.894424276471277,25.518408549890626
fold_c,r050,50.0,222200047,train,36.92553143570001,0.01013303648495505,36.56553742078812,28.98343439049721,30.999585242255314
fold_c,r050,50.0,222200043,train,34.34774291598331,0.01437116295400292,36.1068303552755,29.962804553560176,31.761086378554428
fold_c,r050,50.0,222200049,train,31.18876550816062,0.021944588967832492,35.19534161758137,28.56808879075539,30.407274459131038
fold_c,r050,50.0,222200039,train,34.71014935262631,0.014257485244317265,35.00531922062613,30.496479771649582,32.00720173097214
fold_c,r050,50.0,222200045,train,36.136251304912925,0.010692140994927822,38.960064284669905,29.03818296185665,31.806062402210745
fold_c,r050,50.0,221501007,train,34.27652809445166,0.011620915730794271,39.33639334747612,25.823812456999494,29.382212006343163
fold_c,r075,75.0,222200042,train,31.871251746708644,0.014722223083178202,40.7384799988171,32.458530146479944,35.54023913005408
fold_c,r075,75.0,222200044,train,32.270168629183125,0.016919474931632948,38.85284917425678,34.12144009166126,35.52086442013436
fold_c,r075,75.0,222200046,train,33.26995131086737,0.016128708766056942,37.24843932952908,36.247957444810964,36.73767149558864
fold_c,r075,75.0,222200040,train,27.437545306866053,0.03332911870812857,30.426667226443524,30.013189541903845,29.969276687250556
fold_c,r075,75.0,222200036,train,34.472347706485436,0.013044471785182997,36.440172278265194,35.13169046122008,35.65574402919397
fold_c,r075,75.0,222200048,train,34.54275660517581,0.013684406280517578,36.48853479507298,33.39884966829046,34.133968490375395
fold_c,r075,75.0,220700191,heldout,28.03498067309725,0.030907943066822957,27.247047178975315,31.176311233893962,28.985280802632552
fold_c,r075,75.0,222200041,heldout,28.545543844983158,0.02705259777250744,26.626285727058846,27.746068561330016,27.052042569952057
fold_c,r075,75.0,222200037,heldout,28.18048737278265,0.028905228773752848,26.799250797616093,30.483872872022935,28.529332672754673
fold_c,r075,75.0,222200038,heldout,26.9801400366555,0.03644751879124859,24.467473506137736,26.365640459079984,25.463956078221383
fold_c,r075,75.0,222200047,train,35.16747228270503,0.012358039828902441,37.54981029840937,36.45131022832151,36.73666393819651
fold_c,r075,75.0,222200043,train,33.26871798832846,0.016478509613961884,36.23161334402889,33.672921605856985,34.60683865330338
fold_c,r075,75.0,222200049,train,30.793601040581184,0.023066689482832376,35.12133589827955,33.7433517444929,33.90994512237053
fold_c,r075,75.0,222200039,train,33.30790444178104,0.0161220035503693,35.32439456228558,33.298513934175595,34.12805671075779
fold_c,r075,75.0,222200045,train,34.100477293831865,0.014194739170563526,39.65971465414326,33.0893200200737,34.783154983622154
fold_c,r075,75.0,221501007,train,32.797320334982516,0.013124183019002278,40.24274170372485,32.4576555028319,35.17250203029842
fold_c,r100,100.0,222200042,train,33.683850908528555,0.012450981140136718,41.14949185752171,35.00037133955716,37.54906274903828
fold_c,r100,100.0,222200044,train,32.534521816865436,0.016302873503487064,39.50482967774325,35.35990109239985,36.8173852845296
fold_c,r100,100.0,222200046,train,35.08611899512519,0.01321266981271597,37.033489674702324,36.55312724928301,36.83725418115269
fold_c,r100,100.0,222200040,train,27.319189668411905,0.03328694579421833,31.201810473045835,31.471922119173783,31.10097812129201
fold_c,r100,100.0,222200036,train,32.165474008239315,0.017615064874395625,36.765658932481955,36.22608253333594,36.453105049466295
fold_c,r100,100.0,222200048,train,35.411724760139265,0.012407095772879463,35.99737685164441,34.36694847366785,34.9115889737892
fold_c,r100,100.0,220700191,heldout,26.785806564123217,0.03368769113318509,26.766765862931663,31.51262780481651,28.826913711327812
fold_c,r100,100.0,222200041,heldout,26.869540743890205,0.032131961035350015,26.7240487735573,28.317078884460187,27.44228024646313
fold_c,r100,100.0,222200037,heldout,29.23160383942968,0.025138888756434122,27.11892313111216,30.91853685220798,28.89403382396977
fold_c,r100,100.0,222200038,heldout,26.308307713832416,0.040080737444310406,24.51566755079274,26.796110898114094,25.690785469628956
fold_c,r100,100.0,222200047,train,37.52963296651985,0.009586055791688022,37.215614330060674,38.01773834117392,37.677819821775515
fold_c,r100,100.0,222200043,train,33.96456653347592,0.014616755283240116,36.63227914214869,36.1332503228657,36.30720281471267
fold_c,r100,100.0,222200049,train,29.591418043744298,0.025519115031644658,35.50267799230813,34.50932139636183,34.399605739652884
fold_c,r100,100.0,222200039,train,35.26077700009774,0.012666564271123526,35.09138169439407,34.704734829907,34.81702102858033
fold_c,r100,100.0,222200045,train,35.916770627819595,0.011731191578074398,40.0893615284991,33.065444824373515,35.268391636729056
fold_c,r100,100.0,221501007,train,33.47251555023988,0.012431372801462809,40.46033186360701,35.711226040171816,37.40779947711935
fold_c,r150,150.0,222200042,train,31.520173462376796,0.015539215008417765,41.219397114510684,37.22229253023469,38.90286013164835
fold_c,r150,150.0,222200044,train,31.78628403647108,0.018806265585077635,39.22450989263629,35.997215462707246,36.94525399680228
fold_c,r150,150.0,222200046,train,34.6848659734547,0.014007038947863457,36.87626995936215,37.57891975942895,37.23601230739452
fold_c,r150,150.0,222200040,train,26.56082051806981,0.03774825885731687,31.01954809824342,32.49248489688084,31.562992225440965
fold_c,r150,150.0,222200036,train,32.38118779932245,0.017039168964732777,37.204379688340154,37.47529801848618,37.33727552364143
fold_c,r150,150.0,222200048,train,33.52769729480843,0.01567133585611979,35.89395774987168,37.087800855257846,36.56882122971504
fold_c,r150,150.0,220700191,heldout,26.983327607513992,0.03345145566396445,27.23699695451974,31.241675068445854,29.049907845395207
fold_c,r150,150.0,222200041,heldout,27.80928648847447,0.028440708584255642,26.071016204697525,28.972787078225714,27.26699232495126
fold_c,r150,150.0,222200037,heldout,28.127366766306196,0.027467318375905356,27.12141595471223,30.177168033238132,28.616547733703754
fold_c,r150,150.0,222200038,heldout,27.800642256958554,0.03376905902538424,24.729060930415944,27.005417966879985,25.76700753100221
fold_c,r150,150.0,222200047,train,36.33716039627954,0.0110230366952594,37.535152574195706,38.60819761735381,37.995503501457705
fold_c,r150,150.0,222200043,train,32.32328180335465,0.017429191897613834,36.11031667273382,35.89098282833183,36.04282500728253
fold_c,r150,150.0,222200049,train,31.08004231309778,0.022349470132923408,34.90475216311391,35.73511869044768,34.883908532419795
fold_c,r150,150.0,222200039,train,34.27017203028417,0.014875614057831677,36.08452731510309,35.904905224213564,35.85350705666468
fold_c,r150,150.0,222200045,train,35.6540069336803,0.012250714831882052,40.24791589526142,34.059791152865635,35.996762887441974
fold_c,r150,150.0,221501007,train,32.66537681082355,0.01330718994140625,40.26239477962413,36.08283251773864,37.712267701906285
fold_c,r200,200.0,222200042,train,30.763851270962668,0.017107844352722168,41.23763571116308,36.97211421864875,38.74540506117204
fold_c,r200,200.0,222200044,train,31.918844561783377,0.01774571526725337,38.76477678316222,35.69989711507779,36.69243673109734
fold_c,r200,200.0,222200046,train,33.654850378829664,0.015314229329427083,37.80740304179138,37.27726307612485,37.40832105601794
fold_c,r200,200.0,222200040,train,26.052925761863307,0.04082648164482527,31.380981520118816,32.202124057551615,31.485690351407328
fold_c,r200,200.0,222200036,train,33.24733517216512,0.016243885724972457,37.014604472552655,36.520556682562656,36.560168873954375
fold_c,r200,200.0,222200048,train,36.369339899224194,0.011249299730573382,36.40295576428647,35.41547989787059,35.599215921558674
fold_c,r200,200.0,220700191,heldout,27.869443173124125,0.031569415785701396,27.015783126397483,31.65111541241259,29.13764142367617
fold_c,r200,200.0,222200041,heldout,28.980911573475886,0.02639277624705481,26.27089163032104,28.530436972256716,27.54593171652028
fold_c,r200,200.0,222200037,heldout,28.79066121039735,0.025653594732284547,26.9766496669177,30.30572858800185,28.714767543378592
fold_c,r200,200.0,222200038,heldout,26.00736082589265,0.041701908984215434,24.632060947795154,26.379844965361574,25.548612327661843
fold_c,r200,200.0,222200047,train,37.41842723954418,0.009734389347951181,37.37255036889414,38.39454163350992,37.91974712827942
fold_c,r200,200.0,222200043,train,34.306084827748506,0.013895820848869554,36.32682204860664,35.92092051378078,36.032898443868085
fold_c,r200,200.0,222200049,train,30.527779940848575,0.022846897091485758,35.11068226439739,34.79609604641502,34.332588119504315
fold_c,r200,200.0,222200039,train,34.51450181719415,0.01375082173704793,35.98801528836273,35.18406382749209,35.288963153900234
fold_c,r200,200.0,222200045,train,35.81540954246552,0.011764706709446052,40.01304597017078,33.58293486405466,35.53679715187598
fold_c,r200,200.0,221501007,train,32.37815505713344,0.015320262908935546,40.44839982826105,36.197142293342296,37.75387453363454
fold_c,free,-1.0,222200042,train,32.073713029971834,0.014722223083178202,40.65767553500364,36.56152075027326,38.2044200483033
fold_c,free,-1.0,222200044,train,31.51243781027784,0.018658282621851506,39.40659715407743,35.491878834663964,36.79831979179784
fold_c,free,-1.0,222200046,train,35.29895130661048,0.012850678272736378,37.18272994617101,36.77993788561582,36.95033162757005
fold_c,free,-1.0,222200040,train,27.7570531028773,0.031752057229318925,31.124391107138393,32.58944748583767,31.56906298610455
fold_c,free,-1.0,222200036,train,33.591066655853375,0.014881849844694693,37.509939111059396,37.34511517312882,37.24717228941273
fold_c,free,-1.0,222200048,train,34.50705674950536,0.013901025681268601,36.63456555180109,36.94161177912493,36.65216336655322
fold_c,free,-1.0,220700191,heldout,29.047138324418412,0.02682888268466934,27.5125984524993,31.489018962166796,29.248251633868485
fold_c,free,-1.0,222200041,heldout,29.586393910196026,0.02505446539984809,27.636560546823436,29.25349527883955,28.28340228541144
fold_c,free,-1.0,222200037,heldout,27.930299972355456,0.029607840379079185,27.48459743352877,29.951507766829963,28.770981198047796
fold_c,free,-1.0,222200038,heldout,26.811987336804183,0.03737664690204695,25.076388185846948,27.35981618568177,26.169322959582544
fold_c,free,-1.0,222200047,train,36.48010845664514,0.010457515716552734,37.3218828691463,38.81138674424909,38.07184900933886
fold_c,free,-1.0,222200043,train,33.04707097649916,0.016716180666528566,36.26659158634552,36.61367501303356,36.28972421532066
fold_c,free,-1.0,222200049,train,30.438599525151325,0.023089825227900592,35.090153255385566,35.04469440992259,34.54557391647138
fold_c,free,-1.0,222200039,train,33.6869658722203,0.016000405146478068,35.80577835291284,35.52294960526705,35.46016061290396
fold_c,free,-1.0,222200045,train,35.16340039502193,0.012066366326095711,40.23097870752926,34.8654784463547,36.542223115985045
fold_c,free,-1.0,221501007,train,32.58026255777557,0.013477123578389486,40.372512165985974,36.2356354044848,37.80434204320333
fold_d,hard,0.0,222200042,heldout,17.556471809661517,0.11040850480397542,18.180564208808132,11.628507618019245,14.57301912704095
fold_d,hard,0.0,222200044,heldout,24.151894867384627,0.04805771509806315,17.14527765272402,12.23488281300137,13.988771699977015
fold_d,hard,0.0,222200046,train,31.167688132495414,0.020844645377917168,26.124827277821705,12.620146313699571,15.602525582008568
fold_d,hard,0.0,222200040,train,27.90541132490851,0.02937381293184014,23.790777988391817,13.682045377959515,15.562409441536072
fold_d,hard,0.0,222200036,train,35.01795884930332,0.013263860226789,25.774265488372386,10.187143291028462,12.677046504508997
fold_d,hard,0.0,222200048,train,32.54234698107148,0.017486461457752046,23.375123340585592,12.37489332142627,14.08090712745755
fold_d,hard,0.0,220700191,train,36.68637529338946,0.01073312759399414,24.566432924061942,10.304193298510146,12.706455744752338
fold_d,hard,0.0,222200041,train,34.88797917303905,0.013488949669731989,21.578743085329577,12.16109996911925,13.8118501917151
fold_d,hard,0.0,222200037,train,36.487275783005444,0.01124182939529419,24.220098967383237,10.307228134465753,12.753415425051315
fold_d,hard,0.0,222200038,train,33.320033101385896,0.01610918761857974,20.484169467934734,13.996802232227024,15.57023508581533
fold_d,hard,0.0,222200047,train,35.768123592561224,0.011532934563097943,24.32168781282554,10.219026177485347,12.762341999366429
fold_d,hard,0.0,222200043,train,34.389803389471666,0.01437116295400292,24.250601096214382,12.315632797056344,14.561549451902616
fold_d,hard,0.0,222200049,train,30.563746680552043,0.023089825227900592,26.081320116878647,10.542605835385148,13.36933257029752
fold_d,hard,0.0,222200039,train,30.834803139224046,0.020590768612016388,23.919195745326007,12.21241948857642,14.655379604760947
fold_d,hard,0.0,222200045,heldout,16.51863340168631,0.10859729082156451,17.081134146791037,12.022737488281656,14.052327430946622
fold_d,hard,0.0,221501007,heldout,24.390962165597593,0.04636601448059082,18.384000908393,11.127034506815308,13.995711650980894
fold_d,r010,10.0,222200042,heldout,21.97410729044686,0.06382352908452352,20.129017913163445,13.578515465476935,16.48977826211022
fold_d,r010,10.0,222200044,heldout,22.283971508084385,0.05715871606982729,18.749606708049075,15.692918822695919,16.928318903982586
fold_d,r010,10.0,222200046,train,34.53439369165364,0.014127701979417068,34.246617767949594,14.840536638832898,17.953447875260416
fold_d,r010,10.0,222200040,train,30.14036402077458,0.024043852283108617,29.942840509092665,16.638592901237736,18.546933793033634
fold_d,r010,10.0,222200036,train,36.130926657982684,0.011417340009640425,34.02549626424651,12.209005098835917,14.758438839697384
fold_d,r010,10.0,222200048,train,33.515961513429275,0.016993462698800223,29.42921830383282,15.78395995236314,17.46439821344317
fold_d,r010,10.0,220700191,train,38.218009385926656,0.008906213155233237,33.62682629315901,12.43555465305796,14.915914760838815
fold_d,r010,10.0,222200041,train,38.65475547427109,0.008577653339930944,26.574108855642365,15.486050794838606,17.063684548827005
fold_d,r010,10.0,222200037,train,37.23101713796035,0.01044934590657552,34.436748911389564,12.423095374011137,14.95950132900745
fold_d,r010,10.0,222200038,train,32.30282043596279,0.020171728009491963,24.523058584891402,17.255348913332387,18.688118421856252
fold_d,r010,10.0,222200047,train,38.35302761486927,0.008612616969620365,33.053366245997935,12.403222292762024,15.039312724799993
fold_d,r010,10.0,222200043,train,32.59663273885923,0.01910873374553642,27.691626352595037,15.504040071088435,17.582500231816343
fold_d,r010,10.0,222200049,train,36.52464019913718,0.010746716749703285,33.4428641452646,12.805032917818714,15.703440481059104
fold_d,r010,10.0,222200039,train,34.92413583619828,0.013375892195590707,29.446663454274947,14.994103267286075,17.41823065419163
fold_d,r010,10.0,222200045,heldout,20.120637950334284,0.08188369946602063,19.54750779999756,14.83053564588359,16.50259638951715
fold_d,r010,10.0,221501007,heldout,24.539218186745533,0.044013074239095056,21.303106470334413,13.018068747757098,15.992055435718257
fold_d,r025,25.0,222200042,heldout,24.587557664501283,0.04380719264348348,18.960755005365804,16.397509774315452,17.861721205454963
fold_d,r025,25.0,222200044,heldout,21.963802612009204,0.06685164589552009,18.700399915555767,19.579201102575624,19.075989936434887
fold_d,r025,25.0,222200046,train,35.61161451878112,0.011945702479435848,37.26361388004713,19.541608753722937,22.627948313814834
fold_d,r025,25.0,222200040,train,28.409173818348226,0.029222012591618364,34.61649775762035,22.676526482065526,24.382911561798608
fold_d,r025,25.0,222200036,train,36.517473420036566,0.010786598934716,36.826650493258256,16.711315551606518,19.24962039516445
fold_d,r025,25.0,222200048,train,34.88895961969955,0.013527543204171317,34.688242999080366,22.926685816787217,24.635624987779043
fold_d,r025,25.0,220700191,train,37.66643230846641,0.009402315300631237,36.333536357691216,17.271688091569587,19.730616580993487
fold_d,r025,25.0,222200041,train,38.382690959895996,0.009019607210916186,32.858576233807064,21.913527892714228,23.811876112942013
fold_d,r025,25.0,222200037,train,37.742450523044944,0.00951797366142273,37.55314058568692,17.259783450386383,19.782579679068974
fold_d,r025,25.0,222200038,train,32.927638655616505,0.017864922292871413,31.198794134436447,22.458150658765035,24.452247322689708
fold_d,r025,25.0,222200047,train,35.97811089014875,0.011811059135635411,35.89313968065938,17.257260462196925,19.87311099650405
fold_d,r025,25.0,222200043,train,31.118875910664492,0.022459893274788905,32.27096354210853,21.72143649151911,23.890536426730048
fold_d,r025,25.0,222200049,train,32.17961506833435,0.01784950020038976,35.584948547773045,17.655857101394997,20.494550594566732
fold_d,r025,25.0,222200039,train,36.27151189360794,0.010558847925151658,34.888969083158415,21.598318655897486,23.823583386362934
fold_d,r025,25.0,222200045,heldout,24.64833716210688,0.04281883973341722,19.886627619605697,19.368980453983223,19.217039170693027
fold_d,r025,25.0,221501007,heldout,22.50010796828406,0.06253594716389974,19.277435913104235,16.072346611066777,17.66571513673566
fold_d,r050,50.0,222200042,heldout,21.232980346744647,0.07320261796315511,19.483575644963487,20.417375572358786,19.909663757994316
fold_d,r050,50.0,222200044,heldout,20.143167661218953,0.07616229027322254,18.202512334785034,22.021991893580456,19.696340767095943
fold_d,r050,50.0,222200046,train,33.35513899631483,0.015384615384615385,38.7516536786232,30.66682515469885,33.15631687187843
fold_d,r050,50.0,222200040,train,30.139919014049003,0.022584861837407592,35.124912439890224,28.8101702886903,30.234876695909975
fold_d,r050,50.0,222200036,train,35.47580871436429,0.011755564273932042,38.99549753261588,29.35685396310471,31.534995082266605
fold_d,r050,50.0,222200048,train,34.734869959505374,0.014095237368629093,36.32352866373489,32.22082701849537,33.18839387118161
fold_d,r050,50.0,220700191,train,38.42110263383154,0.008898337682088217,38.57564900039493,31.457906500592987,33.32874236109915
fold_d,r050,50.0,222200041,train,39.071560929199194,0.007986306387280661,38.05577940358645,30.20750758102457,31.97680333888463
fold_d,r050,50.0,222200037,train,37.27685771286995,0.01020424763361613,38.1228109210622,29.307520626329655,31.458680757938602
fold_d,r050,50.0,222200038,train,32.33614401925938,0.02013968953899309,33.57309558123909,29.617499552553266,30.885181829623207
fold_d,r050,50.0,222200047,train,37.39496335579008,0.009780745134286001,37.80938492278928,29.642177803333617,31.709505635945234
fold_d,r050,50.0,222200043,train,31.152524481152586,0.02310952658605094,34.99547644716127,31.134406950849506,32.37056016838935
fold_d,r050,50.0,222200049,train,33.685381804560116,0.014263404857444201,37.92564353927031,28.253073731370876,30.61635549834979
fold_d,r050,50.0,222200039,train,35.29101698061537,0.012038303592100315,36.97253943100148,30.65053431125036,32.39964531702594
fold_d,r050,50.0,222200045,heldout,23.473670608238105,0.04816490972143972,18.376502316825764,23.930375294960903,19.892079858733666
fold_d,r050,50.0,221501007,heldout,22.001799653405357,0.06796078999837239,18.59817496038691,21.43405529852922,19.62900614808089
fold_d,r075,75.0,222200042,heldout,22.76542889183648,0.05359477599461873,19.428857828682006,18.980531386264293,19.35063221475225
fold_d,r075,75.0,222200044,heldout,23.463805580468694,0.051596989421724526,18.33929348067046,20.37448089709361,19.22247306552855
fold_d,r075,75.0,222200046,train,34.546085242041265,0.01348416255070613,38.56604261724612,36.44236979473695,37.37689011729887
fold_d,r075,75.0,222200040,train,31.420369652794335,0.018823529315251174,35.27958986992387,30.33529223376927,31.584740273800573
fold_d,r075,75.0,222200036,train,35.128610208942845,0.01155445792458274,39.601232498224604,37.15913222610684,37.95786950990596
fold_d,r075,75.0,222200048,train,35.05930868238161,0.012870214553106399,35.36932273213263,34.01714804650713,34.296603247594234
fold_d,r075,75.0,220700191,train,37.31652075314091,0.009551933012812971,39.02515879757622,38.8570969344871,38.91817092246211
fold_d,r075,75.0,222200041,train,40.20244151905662,0.0073202617584712925,38.569097812523495,34.72362477959271,35.94332965802716
fold_d,r075,75.0,222200037,train,37.523825284629794,0.009983659783999125,38.0445319698268,36.671121150062305,37.3170193301037
fold_d,r075,75.0,222200038,train,33.21169646425754,0.01723695892134523,33.487713984743415,34.48277797462928,33.892674778530285
fold_d,r075,75.0,222200047,train,37.12938071749146,0.010559494613755679,37.53631337045595,37.665827948296,37.569127633306834
