advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
4.8472231896869005,5.864549830972509,3.763563232909067,released,1.0,20,masked_psnr,128,4,foreground,paired effect averaged within identity across seeds,3
2.7155945490691247,3.430490845984087,1.97996362717574,adaptive,0.95,20,masked_psnr,128,4,full_frame,paired effect averaged within identity across seeds,3
3.0155815423600836,3.7074076350737153,2.299975804327711,released,1.0,20,masked_psnr,128,4,full_frame,paired effect averaged within identity across seeds,3
-0.8447948841502624,-0.5264865318485195,-1.1646001432566788,adaptive,0.15,20,masked_psnr,128,4,oral,paired effect averaged within identity across seeds,3
-0.4192936024362792,-0.16171206347790165,-0.6697617235822136,released,0.25,20,masked_psnr,128,4,oral,paired effect averaged within identity across seeds,3
-2.22843989372777,-0.8166334622603169,-3.565643674511169,adaptive,0.05,20,masked_psnr,128,8,background,paired effect averaged within identity across seeds,3
-2.1311733741389354,-0.5556170429555872,-3.585230915228206,released,0.15,20,masked_psnr,128,8,background,paired effect averaged within identity across seeds,3
0.17184919289904385,0.5186847919952169,-0.17977452284680345,adaptive,0.55,20,masked_psnr,128,8,eyes,paired effect averaged within identity across seeds,3
0.16844801193501463,0.45126727011555606,-0.10632051334800306,released,0.65,20,masked_psnr,128,8,eyes,paired effect averaged within identity across seeds,3
-0.030256936017064095,0.49430627800773225,-0.5354202790311722,adaptive,0.4,20,masked_psnr,128,8,flame_supported,paired effect averaged within identity across seeds,3
0.043216653426951,0.6204149795162596,-0.5140457267233731,released,0.5,20,masked_psnr,128,8,flame_supported,paired effect averaged within identity across seeds,3
6.0508780110387175,7.320399802315947,4.719785819046165,adaptive,1.0,20,masked_psnr,128,8,flame_unsupported,paired effect averaged within identity across seeds,3
6.455538538649618,7.692733353495166,5.164867233534699,released,1.0,20,masked_psnr,128,8,flame_unsupported,paired effect averaged within identity across seeds,3
4.6658730162078745,5.693960377445886,3.6247696890585996,adaptive,1.0,20,masked_psnr,128,8,foreground,paired effect averaged within identity across seeds,3
4.9999098641401805,6.003368399386053,3.9393521591483034,released,1.0,20,masked_psnr,128,8,foreground,paired effect averaged within identity across seeds,3
2.816025837450264,3.533108852138536,2.0822228568158128,adaptive,0.95,20,masked_psnr,128,8,full_frame,paired effect averaged within identity across seeds,3
3.052961316185555,3.7513659614668513,2.344720206997188,released,1.0,20,masked_psnr,128,8,full_frame,paired effect averaged within identity across seeds,3
-0.8130224527489263,-0.47563038707232197,-1.159882801362301,adaptive,0.15,20,masked_psnr,128,8,oral,paired effect averaged within identity across seeds,3
