ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
14.053715993595814,12.867455447901861,20,13.45055172528699,adaptive,masked_psnr,32,1,foreground,mean within held-out identity before identity bootstrap,3
14.134719813259492,12.948389472822337,20,13.539828582570044,adaptive,masked_psnr,32,1,full_frame,mean within held-out identity before identity bootstrap,3
20.520613763409543,18.702978839314994,20,19.52685113827974,adaptive,masked_psnr,32,1,oral,mean within held-out identity before identity bootstrap,3
18.52840429799115,13.614372343627105,20,15.683180250364813,adaptive,masked_psnr,32,4,background,mean within held-out identity before identity bootstrap,3
21.125704968433624,20.111167822641782,20,20.60957719306646,adaptive,masked_psnr,32,4,eyes,mean within held-out identity before identity bootstrap,3
17.549344015616374,16.39398930262504,20,16.98592696690107,adaptive,masked_psnr,32,4,flame_supported,mean within held-out identity before identity bootstrap,3
10.863923412287232,9.318908422449008,20,10.129026489592693,adaptive,masked_psnr,32,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.181194390846505,12.96746802491916,20,13.595010640640874,adaptive,masked_psnr,32,4,foreground,mean within held-out identity before identity bootstrap,3
14.338684790078602,13.05387877405385,20,13.712039340654915,adaptive,masked_psnr,32,4,full_frame,mean within held-out identity before identity bootstrap,3
20.709387603617188,18.67289590953937,20,19.573643831612006,adaptive,masked_psnr,32,4,oral,mean within held-out identity before identity bootstrap,3
18.727720657329527,13.614211723796718,20,15.740837377595636,adaptive,masked_psnr,32,8,background,mean within held-out identity before identity bootstrap,3
21.05437021637181,19.989564626512916,20,20.501934882449397,adaptive,masked_psnr,32,8,eyes,mean within held-out identity before identity bootstrap,3
17.65576381279988,16.516558355348575,20,17.09063435557307,adaptive,masked_psnr,32,8,flame_supported,mean within held-out identity before identity bootstrap,3
10.941256742509847,9.510286451399951,20,10.24131057346636,adaptive,masked_psnr,32,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.287560697050495,13.079276762625268,20,13.69166510110243,adaptive,masked_psnr,32,8,foreground,mean within held-out identity before identity bootstrap,3
14.459223042844046,13.096674365194026,20,13.78329005181493,adaptive,masked_psnr,32,8,full_frame,mean within held-out identity before identity bootstrap,3
19.804282539707586,18.568283061647186,20,19.169078459315937,adaptive,masked_psnr,32,8,oral,mean within held-out identity before identity bootstrap,3
20.231603487459306,16.571976163680556,20,18.282135913196484,hard,masked_psnr,32,1,background,mean within held-out identity before identity bootstrap,3
21.326516201954306,20.310214704804913,20,20.812241936246746,hard,masked_psnr,32,1,eyes,mean within held-out identity before identity bootstrap,3
17.510542661913174,16.546554907951506,20,17.021866792119773,hard,masked_psnr,32,1,flame_supported,mean within held-out identity before identity bootstrap,3
5.569946041323132,3.3886496108113096,20,4.429261712840869,hard,masked_psnr,32,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.420047519058954,8.255794008208568,20,9.271821541004892,hard,masked_psnr,32,1,foreground,mean within held-out identity before identity bootstrap,3
12.29075689039129,10.313222836836632,20,11.26150500437303,hard,masked_psnr,32,1,full_frame,mean within held-out identity before identity bootstrap,3
21.221177372194866,19.528977462404264,20,20.275888387323427,hard,masked_psnr,32,1,oral,mean within held-out identity before identity bootstrap,3
20.235860844256067,16.53692960462088,20,18.25406739889238,hard,masked_psnr,32,4,background,mean within held-out identity before identity bootstrap,3
21.248387222842428,20.28800877001401,20,20.74874759202612,hard,masked_psnr,32,4,eyes,mean within held-out identity before identity bootstrap,3
18.08443309738251,17.061153980840686,20,17.577121724927746,hard,masked_psnr,32,4,flame_supported,mean within held-out identity before identity bootstrap,3
5.59219431639054,3.4227126512469077,20,4.4367293220103265,hard,masked_psnr,32,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.506875290798826,8.340833814703101,20,9.362281108407965,hard,masked_psnr,32,4,foreground,mean within held-out identity before identity bootstrap,3
12.32675342862781,10.349287155967398,20,11.303978513563196,hard,masked_psnr,32,4,full_frame,mean within held-out identity before identity bootstrap,3
21.653892969196672,19.796251071778197,20,20.593036717270383,hard,masked_psnr,32,4,oral,mean within held-out identity before identity bootstrap,3
19.890783877079855,16.469172914920534,20,18.100183531470474,hard,masked_psnr,32,8,background,mean within held-out identity before identity bootstrap,3
21.023390699694954,20.04769853468549,20,20.522647085187963,hard,masked_psnr,32,8,eyes,mean within held-out identity before identity bootstrap,3
18.211702598551557,17.144961959652743,20,17.676336823480792,hard,masked_psnr,32,8,flame_supported,mean within held-out identity before identity bootstrap,3
5.643366543009278,3.4060485867561665,20,4.450362898635625,hard,masked_psnr,32,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.507986655899064,8.286118080610409,20,9.320927039384134,hard,masked_psnr,32,8,foreground,mean within held-out identity before identity bootstrap,3
