alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,ssim,subject
0.8534670073066247,0.08073547615536622,14,0.2263793829199556,0.10571122737157913,0.05192029759997413,13.136777686983683,adaptive,128,1,11264.0,full_frame,0,0.6313809624740055,133
0.8777325936935698,0.06705551567886557,14,0.2951651653790541,0.20154612128024266,0.09598398297095864,10.477534906206666,adaptive,128,1,5284.785714285715,foreground,0,,133
0.98523389133499,0.015751714252733758,14,0.2747383083947657,0.12696467561278107,0.03173871476435802,15.390535877730068,adaptive,128,1,4128.857142857143,flame_supported,0,,133
0.5024313000354492,0.05130380219114678,14,0.35196663421709096,0.43985399183510304,0.2979729607288622,5.594191378710611,adaptive,128,1,1155.9285714285713,flame_unsupported,0,,133
0.9776842741286254,0.00027561783606090885,14,0.1935588745163406,0.07687599733996324,0.012483178048885291,19.351658549054854,adaptive,128,1,159.85714285714286,oral,0,,133
0.9988839285714286,1.1025197831518849e-05,14,0.17244409272319813,0.06786651933742835,0.007890020432666622,21.48831659735009,adaptive,128,1,76.78571428571429,eyes,0,,133
0.0,0.013679959046255265,14,0.15913101723794365,0.02086023022867991,0.013944372225607392,22.336342957876735,adaptive,128,1,5979.214285714285,background,0,,133
0.8437583940605857,0.08645341816273602,11,0.23483107109700355,0.09693829941027093,0.051243120645360185,13.180104629152043,adaptive,128,4,11264.0,full_frame,0,0.634579290043224,133
0.8716369359220241,0.07065961543809283,11,0.30339514440682547,0.1774970787050215,0.09023799478160463,10.911818662560632,adaptive,128,4,5343.909090909091,foreground,0,,133
0.98652463027532,0.015238685956732794,11,0.2779022358699768,0.09372603627559216,0.019042551931910272,17.4626603653166,adaptive,128,4,4141.181818181818,flame_supported,0,,133
0.48970988984321334,0.0554209282960404,11,0.37250827622059823,0.4353065554133683,0.304784944549751,5.564159360275474,adaptive,128,4,1202.7272727272727,flame_unsupported,0,,133
0.9821800792311289,0.00022901750327781139,11,0.20353012981592622,0.07763181559983319,0.011997134596972674,19.4702844292978,adaptive,128,4,161.0,oral,0,,133
